nivel,codigo,nombre,parent
clase,801618,Servicios de alquiler o arrendamiento de equipo de oficina,8016
clase,811015,Ingeniería civil,8110
clase,811016,Ingeniería mecánica,8110
clase,811017,Ingeniería eléctrica y electrónica,8110
clase,811018,Ingeniería química,8110
clase,811019,Ingeniería de petróleos y gas,8110
clase,811020,Ingeniería de minas,8110
clase,811021,Ingeniería de océanos,8110
clase,811022,Ingeniería de transporte,8110
clase,811023,Ingeniería aeronáutica,8110
clase,811024,Ingeniería de transmisión de energía eléctrica,8110
clase,811025,Servicios de permisos,8110
clase,811026,Servicios de muestreo,8110
clase,811027,Servicios de diseño e ingeniería de sistemas instrumentados de control,8110
clase,811115,Ingeniería de software o hardware,8111
clase,811116,Programadores de computador,8111
clase,811117,Sistemas de manejo de información MIS,8111
clase,811118,Servicios de sistemas y administración de componentes de sistemas,8111
clase,811119,Sistemas de recuperación de información,8111
clase,811120,Servicios de datos,8111
clase,811121,Servicios de internet,8111
clase,811122,Mantenimiento y soporte de software,8111
clase,811123,Mantenimiento y soporte de hardware de computador,8111
clase,811124,Servicios de alquiler o arrendamiento de hardware de computador,8111
clase,811125,Servicios de alquiler o arrendamiento de licencias de software de computador,8111
clase,811215,Análisis económico,8112
clase,811216,Sistemas y emisiones monetarias,8112
clase,811315,Metodología y Análisis,8113
clase,811415,Control de calidad,8114
clase,811416,Manejo de cadena de suministros,8114
clase,811417,Planeación y control de producción,8114
clase,811418,Administración de instalaciones,8114
clase,811419,Servicios de investigación y desarrollo de tecnología manufacturera,8114
clase,811515,Meteorología,8115
clase,811516,Cartografía,8115
clase,811517,Geología,8115
clase,811518,Oceanografía e hidrología,8115
clase,811519,Geofísica,8115
clase,811615,Servicios de administración de acceso,8116
clase,811616,Servicios de correo electrónico y mensajería,8116
clase,811617,Servicios de telecomunicaciones,8116
clase,811618,Servicios de alquiler o arrendamiento de equipos o plataformas de voz y datos o multimedia,8116
clase,821015,Publicidad impresa,8210
clase,821016,Publicidad difundida,8210
clase,821017,Publicidad aérea,8210
clase,821018,Servicios de agencia de publicidad,8210
clase,821019,Colocación y cumplimiento de medios,8210
clase,821115,Escritura técnica,8211
clase,821116,Escritura no técnica,8211
clase,821117,Escritura creativa,8211
clase,821118,Servicios editoriales y de soporte,8211
clase,821119,Servicios de noticias y publicidad,8211
clase,821120,Servicios de interpretación de idiomas de forma presencial,8211
clase,821215,Impresión,8212
clase,821216,Grabado,8212
clase,821217,Fotocopiado,8212
clase,821218,Publicación,8212
clase,821219,Empaste de libros,8212
clase,821315,Servicios de procesado de películas,8213
clase,821316,Fotógrafos y cinematógrafos,8213
clase,821415,Servicios de diseño artístico,8214
clase,821416,Servicios de exhibición gráfica,8214
clase,821515,Servicios de artes visuales,8215
clase,821516,Artistas de circo,8215
clase,821517,Profesionales de las artes escénicas,8215
clase,831015,Servicios de acueducto y alcantarillado,8310
clase,831016,Servicios de petróleo y gas,8310
clase,831018,Servicios eléctricos,8310
clase,831019,Conservación de energía,8310
clase,831115,Comunicaciones telefónicas locales y de larga distancia,8311
clase,831116,Servicios de comunicaciones móviles,8311
clase,831117,Servicios de facsímil y telégrafos,8311
clase,831118,Servicios de televisión,8311
clase,831119,Servicios de radio,8311
clase,831122,Servicios mejorados de telecomunicaciones,8311
clase,831123,Servicios de telecomunicaciones por fibra,8311
clase,831124,Servicios de telecomunicaciones de marcado conmutado y circuito de línea dedicada alquilada,8311
